mass_A
t;x;y;v;a
8,230000000E0;2,897470752E-1;1,388498290E-1;1,323220749E0;3,349869259E0
8,240000000E0;3,023025699E-1;1,343607860E-1;1,324355881E0;2,680409273E0
8,250000000E0;3,149063820E-1;1,305687250E-1;1,339911945E0;2,530980094E0
8,260000000E0;3,279022302E-1;1,264359514E-1;1,359210186E0;2,549303729E0
8,270000000E0;3,409273650E-1;1,227017450E-1;1,371896108E0;3,900956891E0
8,280000000E0;3,543330079E-1;1,190702495E-1;1,369872375E0;4,169133776E0
8,290000000E0;3,675399917E-1;1,161911207E-1;1,388259828E0;9,278198907E-1
8,300000000E0;3,814887571E-1;1,132848003E-1;1,400248152E0;2,726232990E0
8,310000000E0;3,948103928E-1;1,098190581E-1;1,422729639E0;3,661587046E0
8,320000000E0;4,092011451E-1;1,068282221E-1;1,453498761E0;5,397762808E0
8,330000000E0;4,234224954E-1;1,046798904E-1;1,451834513E0;3,731891189E0
8,340000000E0;4,378912222E-1;1,023550957E-1;1,450915266E0;2,628529601E0
8,350000000E0;4,521746282E-1;1,007585508E-1;1,463175611E0;2,718411558E0
8,360000000E0;4,669655348E-1;9,903282377E-2;1,486289907E0;2,327404239E0
8,370000000E0;4,817269211E-1;9,755151821E-2;1,480834681E0;3,422128850E0
8,380000000E0;4,964747533E-1;9,651199723E-2;1,466197582E0;2,904011024E0
8,390000000E0;5,109942676E-1;9,573037366E-2;1,464030177E0;2,714380063E0
8,400000000E0;5,257225256E-1;9,512579494E-2;1,485915954E0;4,167218537E0
8,410000000E0;5,407006144E-1;9,488690087E-2;1,458114864E0;2,209650993E0
8,420000000E0;5,548838372E-1;9,536556339E-2;1,469512619E0;5,120194062E-1
8,430000000E0;5,700894894E-1;9,517143943E-2;1,492517669E0;1,599491501E0
8,440000000E0;5,847339466E-1;9,524486923E-2;1,463058854E0;5,615937635E0
8,450000000E0;5,993348788E-1;9,613252651E-2;1,456984755E0;4,624993673E0
8,460000000E0;6,137980649E-1;9,734221462E-2;1,423872200E0;3,789943308E0
8,470000000E0;6,277003376E-1;9,865553237E-2;1,382448251E0;1,425350441E0
8,480000000E0;6,413265589E-1;9,992044800E-2;1,400570350E0;2,824213252E0
8,490000000E0;6,555670544E-1;1,014989494E-1;1,439106666E0;3,174955488E0
8,500000000E0;6,699092684E-1;1,033027423E-1;1,426473733E0;3,427342120E0
8,510000000E0;6,838121814E-1;1,055168749E-1;1,399176643E0;2,660895089E0
8,520000000E0;6,975244657E-1;1,078281140E-1;1,395383109E0;1,851532026E0
8,530000000E0;7,113149915E-1;1,102532283E-1;1,383332638E0;4,664313827E0
8,540000000E0;7,247269163E-1;1,128749302E-1;1,342426114E0;1,020254683E0
8,550000000E0;7,374846359E-1;1,162526333E-1;1,373392722E0;7,873834506E-1
8,560000000E0;7,515794952E-1;1,186561096E-1;1,380222131E0;2,048841238E0
8,570000000E0;7,645610004E-1;1,216262485E-1;1,321126083E0;6,344373247E0
